Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
7409 34th Av Nw,Investigate Out Of Service,11/19/2003 08:16:55 PM,47.682421,-122.400737,POINT (-122.400737 47.682421),F030085766
3910 S Mead St,Aid Response,11/19/2003 08:21:05 PM,47.55047,-122.283338,POINT (-122.283338 47.55047),F030085767
9227 26th Av Nw,Chimney Fire,11/19/2003 08:29:00 PM,47.69621,-122.38967,POINT (-122.38967 47.69621),F030085768
3048 Ne 137th St,Aid Response,11/19/2003 08:32:05 PM,47.727968,-122.29492,POINT (-122.29492 47.727968),F030085770
2nd Av / Marion St,Medic Response,11/19/2003 09:04:19 PM,47.604446,-122.334477,POINT (-122.334477 47.604446),F030085789
1700 12th Av S,Aid Response,11/19/2003 09:08:59 PM,47.588437,-122.317276,POINT (-122.317276 47.588437),F030085791
8331 Dallas Av S,Medic Response,11/19/2003 09:15:50 PM,47.528753,-122.318506,POINT (-122.318506 47.528753),F030085792
1111 E Columbia St,Aid Response,11/19/2003 09:16:40 PM,47.609227,-122.31678,POINT (-122.31678 47.609227),F030085793
1732 16th Av,Medic Response,11/19/2003 09:30:37 PM,47.616815,-122.311453,POINT (-122.311453 47.616815),F030085794
2237 N 106th St,Aid Response,11/19/2003 09:31:05 PM,47.70593,-122.332098,POINT (-122.332098 47.70593),F030085795
8416 Rainier Av S,Aid Response,11/19/2003 09:46:56 PM,47.528932,-122.269987,POINT (-122.269987 47.528932),F030085797
James St / 8th Av,Aid Response Yellow,11/19/2003 09:53:14 PM,47.60509,-122.32586,POINT (-122.32586 47.60509),F030085798
8327 49th Av S,Aid Response,11/19/2003 10:03:26 PM,47.528872,-122.271764,POINT (-122.271764 47.528872),F030085799
901 Ne 43rd St,Aid Response,11/19/2003 10:11:07 PM,47.659458,-122.318776,POINT (-122.318776 47.659458),F030085800
1629 3RD AV W,1RED 1 Unit,11/19/2003 10:45:02 PM,47.633701,-122.361006,POINT (-122.361006 47.633701),F030085802
5700 14th Av Nw,Aid Response,11/19/2003 11:01:04 PM,47.67017,-122.373585,POINT (-122.373585 47.67017),F030085803
620 N 34TH ST,Aid Response,11/19/2003 11:03:40 PM,47.649775,-122.350985,POINT (-122.350985 47.649775),F030085804
5915 Delridge Way Sw,Aid Response,11/19/2003 11:12:11 PM,47.549761,-122.363014,POINT (-122.363014 47.549761),F030085805
2421 NW NEPTUNE PL,Aid Response,11/19/2003 11:21:06 PM,47.700573,-122.387747,POINT (-122.387747 47.700573),F030085806
9416 1st Av Ne,Medic Response,11/19/2003 11:23:42 PM,47.696959,-122.328446,POINT (-122.328446 47.696959),F030085807
903 Union St,Trans to AMR,11/19/2003 11:24:50 PM,47.611557,-122.330191,POINT (-122.330191 47.611557),F030085808
1509 Broadway,Aid Response,11/19/2003 11:38:43 PM,47.614171,-122.320782,POINT (-122.320782 47.614171),F030085809
9413 16th Av Sw,Aid Response,11/20/2003 12:08:38 AM,47.519075,-122.355146,POINT (-122.355146 47.519075),F030085813
6341 Cycle Ln Sw,Fire in Single Family Res,11/20/2003 12:09:54 AM,47.545178,-122.369202,POINT (-122.369202 47.545178),F030085815
100 6th Av S,"Medic Response, 7 per Rule",11/20/2003 12:19:46 AM,47.60171,-122.326351,POINT (-122.326351 47.60171),F030085817
1803 11th Av W,Medic Response,11/20/2003 12:38:08 AM,47.634766,-122.371686,POINT (-122.371686 47.634766),F030085819
12010 35th Av Ne,Medic Response,11/20/2003 12:48:35 AM,47.715561,-122.291499,POINT (-122.291499 47.715561),F030085820
1406 Western Av,Water Job Minor,11/20/2003 01:12:43 AM,47.607415,-122.340262,POINT (-122.340262 47.607415),F030085821
4618 22nd Av Ne,Aid Response,11/20/2003 01:27:24 AM,47.662128,-122.304407,POINT (-122.304407 47.662128),F030085822
6559 35th Av Ne,Medic Response,11/20/2003 01:43:55 AM,47.676136,-122.290283,POINT (-122.290283 47.676136),F030085823
2326 California Av Sw,Aid Response Yellow,11/20/2003 01:45:20 AM,47.582838,-122.386485,POINT (-122.386485 47.582838),F030085824
15TH AV E / E MERCER ST,Aid Response,11/20/2003 02:03:24 AM,47.624249,-122.312607,POINT (-122.312607 47.624249),F030085825
20th Av Nw / Nw Market St,Aid Response,11/20/2003 02:11:50 AM,47.668676,-122.38213,POINT (-122.38213 47.668676),F030085826
Rainier Av S / S Holden St,Motor Vehicle Accident,11/20/2003 02:15:35 AM,47.533661,-122.269986,POINT (-122.269986 47.533661),F030085827
4226 7th Av Ne,Aid Response,11/20/2003 02:23:09 AM,47.657519,-122.320846,POINT (-122.320846 47.657519),F030085828
750 N 143rd St,Medic Response,11/20/2003 02:24:51 AM,47.732314,-122.3498,POINT (-122.3498 47.732314),F030085829
6516 42nd Av S,Aid Response,11/20/2003 02:25:14 AM,47.54379,-122.280807,POINT (-122.280807 47.54379),F030085830
E Roy St / Broadway E,Aid Response,11/20/2003 02:38:41 AM,47.625049,-122.320893,POINT (-122.320893 47.625049),F030085831
107 Pine St,Aid Response,11/20/2003 02:39:20 AM,47.610024,-122.340422,POINT (-122.340422 47.610024),F030085832
5227 Pullman Av Ne,Aid Response Yellow,11/20/2003 02:42:13 AM,47.671047,-122.272184,POINT (-122.272184 47.671047),F030085833
1264 Westlake Av N,Aid Response,11/20/2003 02:58:32 AM,47.630654,-122.340972,POINT (-122.340972 47.630654),F030085834
3027 60th Av Sw,Investigate Out Of Service,11/20/2003 03:00:45 AM,47.577474,-122.40939,POINT (-122.40939 47.577474),F030085835
1420 36th Av S,Aid Response,11/20/2003 03:09:43 AM,47.589514,-122.286787,POINT (-122.286787 47.589514),F030085837
9017 50th Av S,Aid Response,11/20/2003 03:11:11 AM,47.52314,-122.271402,POINT (-122.271402 47.52314),F030085838
9013 16th Av Sw,Medic Response,11/20/2003 03:14:29 AM,47.522749,-122.355105,POINT (-122.355105 47.522749),F030085839
9013 16th Av Sw,Aid Response,11/20/2003 03:15:05 AM,47.522749,-122.355105,POINT (-122.355105 47.522749),F030085840
9679 51st Av S,Medic Response,11/20/2003 03:34:58 AM,47.514719,-122.270036,POINT (-122.270036 47.514719),F030085842
1100 Pine St,Aid Response,11/20/2003 03:52:21 AM,47.614457,-122.329822,POINT (-122.329822 47.614457),F030085843
110 Summit Av E,Aid Response,11/20/2003 04:08:09 AM,47.618896,-122.325288,POINT (-122.325288 47.618896),F030085844
433 Belmont Av E,Medic Response,11/20/2003 04:55:51 AM,47.622366,-122.324026,POINT (-122.324026 47.622366),F030085846
9557 48th Av Ne,Medic Response,11/20/2003 04:57:40 AM,47.698206,-122.276529,POINT (-122.276529 47.698206),F030085847
27th Av Ne / Ne 55th St,Aid Response,11/20/2003 05:05:29 AM,47.668523,-122.298508,POINT (-122.298508 47.668523),F030085848
906 Nw 60th St,Aid Response,11/20/2003 05:06:03 AM,47.672352,-122.368719,POINT (-122.368719 47.672352),F030085849
1537 NW 56TH ST,Aid Response,11/20/2003 05:09:34 AM,47.669443,-122.376699,POINT (-122.376699 47.669443),F030085850
510 E Pine St,Medic Response,11/20/2003 05:12:08 AM,47.61522,-122.325421,POINT (-122.325421 47.61522),F030085851
3540 Ne 110th St,Auto Fire Alarm,11/20/2003 05:16:01 AM,47.708357,-122.289424,POINT (-122.289424 47.708357),F030085852
3rd Av / James St,Aid Response,11/20/2003 05:24:02 AM,47.602769,-122.331409,POINT (-122.331409 47.602769),F030085854
8327 49th Av S,Aid Response,11/20/2003 05:42:50 AM,47.528872,-122.271764,POINT (-122.271764 47.528872),F030085855
400 Pine St,1RED 1 Unit,11/20/2003 05:45:05 AM,47.611207,-122.337592,POINT (-122.337592 47.611207),F030085856
100 Melrose Av E,Aid Response,11/20/2003 05:47:20 AM,47.618497,-122.327854,POINT (-122.327854 47.618497),F030085858
10022 62nd Av S,Aid Response,11/20/2003 05:48:02 AM,47.511447,-122.255877,POINT (-122.255877 47.511447),F030085859
4120 11th Av Ne,Fire in Building,11/20/2003 05:54:38 AM,47.657648,-122.316671,POINT (-122.316671 47.657648),F030085860
2 Boston St,1RED 1 Unit,11/20/2003 05:57:24 AM,47.638383,-122.356927,POINT (-122.356927 47.638383),F030085861
2614 4th Av,Aid Response Yellow,11/20/2003 06:09:57 AM,47.617316,-122.347229,POINT (-122.347229 47.617316),F030085863
10200 1st Av Ne,Aid Response,11/20/2003 06:12:19 AM,47.702577,-122.328518,POINT (-122.328518 47.702577),F030085864
3002 Ne 57th St,Medic Response,11/20/2003 06:26:04 AM,47.670327,-122.295036,POINT (-122.295036 47.670327),F030085866
100 W Harrison St,Auto Fire Alarm,11/20/2003 06:36:20 AM,47.622113,-122.358035,POINT (-122.358035 47.622113),F030085867
12501 Greenwood Av N,Aid Response,11/20/2003 06:37:16 AM,47.719601,-122.355539,POINT (-122.355539 47.719601),F030085868
2016 Sw Trenton St,Aid Response,11/20/2003 06:41:31 AM,47.524696,-122.35933,POINT (-122.35933 47.524696),F030085869
225 Aurora Av N,Rescue Extrication,11/20/2003 06:55:52 AM,47.619724,-122.343505,POINT (-122.343505 47.619724),F030085870
3036 23rd Av W,Medic Response,11/20/2003 06:57:19 AM,47.646909,-122.385963,POINT (-122.385963 47.646909),F030085871
Nb I5 At Convention Center,Motor Vehicle Accident,11/20/2003 07:03:13 AM,47.610688,-122.330959,POINT (-122.330959 47.610688),F030085873
1st Av Nw / Nw 125th St,Aid Response,11/20/2003 07:14:22 AM,47.719618,-122.358248,POINT (-122.358248 47.719618),F030085878
9413 27th Av Sw,Medic Response,11/20/2003 07:17:38 AM,47.518958,-122.36727,POINT (-122.36727 47.518958),F030085879
1421 Minor Av,Aid Response,11/20/2003 07:25:46 AM,47.613011,-122.326948,POINT (-122.326948 47.613011),F030085883
315 5th Av S,Auto Fire Alarm,11/20/2003 07:30:34 AM,47.599906,-122.327664,POINT (-122.327664 47.599906),F030085886
2318 4th Av,Fire in Building,11/20/2003 07:48:12 AM,47.615507,-122.344168,POINT (-122.344168 47.615507),F030085888
1522 14th Av,Aid Response,11/20/2003 07:52:16 AM,47.614371,-122.314228,POINT (-122.314228 47.614371),F030085889
5311 Phinney Av N,Aid Response,11/20/2003 07:59:37 AM,47.667143,-122.35442,POINT (-122.35442 47.667143),F030085890
5618 Sw Admiral Way,Medic Response,11/20/2003 08:10:39 AM,47.577182,-122.4036,POINT (-122.4036 47.577182),F030085891
750 N 143rd St,Medic Response,11/20/2003 08:33:35 AM,47.732314,-122.3498,POINT (-122.3498 47.732314),F030085894
901 Ne 43rd St,Natur Gas Odor Inside Resident,11/20/2003 08:41:34 AM,47.659458,-122.318787,POINT (-122.318787 47.659458),F030085895
13023 Greenwood Av N,Aid Response,11/20/2003 08:49:12 AM,47.723926,-122.355548,POINT (-122.355548 47.723926),F030085897
1709 N 137th St,1RED 1 Unit,11/20/2003 08:53:19 AM,47.728672,-122.338153,POINT (-122.338153 47.728672),F030085899
6721 51st Av S,Aid Response,11/20/2003 08:59:19 AM,47.542299,-122.269911,POINT (-122.269911 47.542299),F030085900
1020 E Jefferson St,Medic Response,11/20/2003 09:14:52 AM,47.606208,-122.31915,POINT (-122.31915 47.606208),F030085901
4417 SW DAWSON ST,Medic Response,11/20/2003 09:18:06 AM,47.556546,-122.388606,POINT (-122.388606 47.556546),F030085902
5215 Wallingford Av N,Medic Response,11/20/2003 09:19:21 AM,47.666599,-122.336396,POINT (-122.336396 47.666599),F030085903
1301 Harbor Av Sw,Medic Response,11/20/2003 09:39:30 AM,47.592092,-122.382739,POINT (-122.382739 47.592092),F030085904
37th Av Sw / Sw Alaska St,Aid Response,11/20/2003 09:44:46 AM,47.561081,-122.378772,POINT (-122.378772 47.561081),F030085905
4800 Sand Point Way Ne,Medic Response,11/20/2003 09:47:54 AM,47.664393,-122.283353,POINT (-122.283353 47.664393),F030085906
7311 Roosevelt Way Ne,Auto Fire Alarm,11/20/2003 09:53:05 AM,47.681623,-122.317459,POINT (-122.317459 47.681623),F030085907
411 1st Av S,Medic Response,11/20/2003 09:58:57 AM,47.599103,-122.334188,POINT (-122.334188 47.599103),F030085908
500 5th Av,Fuel Spill,11/20/2003 10:00:17 AM,47.602985,-122.328535,POINT (-122.328535 47.602985),F030085909
720 2nd Av,Aid Response,11/20/2003 10:04:20 AM,47.603157,-122.333299,POINT (-122.333299 47.603157),F030085911
420 Melrose Av E,Auto Fire Alarm,11/20/2003 10:05:11 AM,47.622202,-122.327868,POINT (-122.327868 47.622202),F030085912
6044 M L King Jr Way S,Medic Response,11/20/2003 10:05:21 AM,47.547633,-122.286314,POINT (-122.286314 47.547633),F030085913
107 Cherry St,Aid Response,11/20/2003 10:10:06 AM,47.602693,-122.333953,POINT (-122.333953 47.602693),F030085914
922 E Denny Way,Water Job Minor,11/20/2003 10:14:58 AM,47.618742,-122.320496,POINT (-122.320496 47.618742),F030085915
4700 Phinney Av N,Medic Response,11/20/2003 10:20:06 AM,47.66288,-122.353974,POINT (-122.353974 47.66288),F030085916
13023 Greenwood Av N,Medic Response,11/20/2003 10:19:02 AM,47.723926,-122.355548,POINT (-122.355548 47.723926),F030085917
6727 Rainier Av S,Aid Response,11/20/2003 10:35:53 AM,47.542233,-122.272638,POINT (-122.272638 47.542233),F030085919
1356 E Olive Way,Medic Response,11/20/2003 10:37:13 AM,47.616642,-122.327881,POINT (-122.327881 47.616642),F030085920
26th Av Ne / Ne 117th St,Motor Vehicle Accident,11/20/2003 10:40:39 AM,47.714143,-122.300316,POINT (-122.300316 47.714143),F030085921
1519 12th Av,Aid Response,11/20/2003 10:49:09 AM,47.614317,-122.316839,POINT (-122.316839 47.614317),F030085922
Sb Sr99 At Wsea Frwy,Medic Response,11/20/2003 10:58:19 AM,47.571704,-122.339387,POINT (-122.339387 47.571704),F030085924
1105 6th Av,Aid Response,11/20/2003 11:03:41 AM,47.607759,-122.33137,POINT (-122.33137 47.607759),F030085926
4400 Stone Way N,Medic Response,11/20/2003 11:06:12 AM,47.65996,-122.342217,POINT (-122.342217 47.65996),F030085927
622 1st Av W,Aid Response,11/20/2003 11:10:23 AM,47.62483,-122.358014,POINT (-122.358014 47.62483),F030085928
100 23rd Av S,Aid Response,11/20/2003 11:13:36 AM,47.601667,-122.302339,POINT (-122.302339 47.601667),F030085929
1530 Nw 52nd St,Aid Response,11/20/2003 11:16:36 AM,47.666434,-122.376609,POINT (-122.376609 47.666434),F030085930
61420 E MARION ST,Medic Response,11/20/2003 11:18:28 AM,47.6104,-122.318052,POINT (-122.318052 47.6104),F030085931
1100 4TH AV,Aid Response,11/20/2003 11:25:33 AM,47.606801,-122.333562,POINT (-122.333562 47.606801),F030085932
7508 35th Av Sw,Aid Response,11/20/2003 11:28:39 AM,47.535474,-122.376606,POINT (-122.376606 47.535474),F030085935
16th Av / E Cherry St,Automatic Medical Alarm,11/20/2003 11:32:32 AM,47.608037,-122.311541,POINT (-122.311541 47.608037),F030085936
Wb I90 To Sb I5,Motor Vehicle Accident,11/20/2003 11:42:28 AM,47.594375,-122.318284,POINT (-122.318284 47.594375),F030085938
1101 Madison St,Medic Response,11/20/2003 11:45:21 AM,47.609343,-122.325128,POINT (-122.325128 47.609343),F030085939
1103 16th Av,Aid Response,11/20/2003 11:46:31 AM,47.611553,-122.311479,POINT (-122.311479 47.611553),F030085940
8313 Aurora Av N,Trans to AMR,11/20/2003 11:47:49 AM,47.689202,-122.344514,POINT (-122.344514 47.689202),F030085941
1200 N Northgate Way,Medic Response,11/20/2003 11:51:37 AM,47.705049,-122.343329,POINT (-122.343329 47.705049),F030085942
2300 Sw Webster St,Medic Response,11/20/2003 11:55:50 AM,47.535512,-122.361136,POINT (-122.361136 47.535512),F030085944
2519 1st Av,Medic Response,11/20/2003 12:00:43 PM,47.614798,-122.348918,POINT (-122.348918 47.614798),F030085945
668 S LANE ST,Auto Fire Alarm,11/20/2003 11:58:22 AM,47.596674,-122.32479,POINT (-122.32479 47.596674),F030085946
1002 Valley St,Aid Response,11/20/2003 12:00:32 PM,47.62579,-122.337095,POINT (-122.337095 47.62579),F030085948
2626 Thorndyke Av W,Aid Response,11/20/2003 12:08:29 PM,47.643159,-122.384406,POINT (-122.384406 47.643159),F030085950
8801 9th Av Sw,Aid Response,11/20/2003 12:14:21 PM,47.524635,-122.346736,POINT (-122.346736 47.524635),F030085952
810 Virginia St,Aid Response,11/20/2003 12:30:31 PM,47.615789,-122.336507,POINT (-122.336507 47.615789),F030085955
1518 1st Av S,Motor Vehicle Accident,11/20/2003 12:40:58 PM,47.590123,-122.334195,POINT (-122.334195 47.590123),F030085959
2302 18th Av S,Motor Vehicle Accident,11/20/2003 12:46:41 PM,47.582948,-122.309478,POINT (-122.309478 47.582948),F030085961
4219 S Spencer St,Medic Response,11/20/2003 12:47:30 PM,47.54742,-122.280565,POINT (-122.280565 47.54742),F030085963
1925 1st Av,Automatic Medical Alarm,11/20/2003 12:51:50 PM,47.610321,-122.341385,POINT (-122.341385 47.610321),F030085965
705 N 128th St,Motor Vehicle Accident,11/20/2003 12:51:22 PM,47.722314,-122.350297,POINT (-122.350297 47.722314),F030085966
11501 15th Av Ne,Auto Fire Alarm,11/20/2003 12:52:57 PM,47.712167,-122.312433,POINT (-122.312433 47.712167),F030085967
S Elmgrove St / M L King Jr Way S,Motor Vehicle Accident,11/20/2003 01:02:28 PM,47.529934,-122.280648,POINT (-122.280648 47.529934),F030085969
2550 3rd Av,Auto Fire Alarm,11/20/2003 01:05:17 PM,47.616302,-122.347497,POINT (-122.347497 47.616302),F030085971
1404 10th Av W,Motor Vehicle Accident,11/20/2003 01:11:38 PM,47.631375,-122.37041,POINT (-122.37041 47.631375),F030085972
NB I5 AT I90,Medic Response,11/20/2003 01:15:56 PM,47.593767,-122.320585,POINT (-122.320585 47.593767),F030085975
11254 Greenwood Av N,Aid Response,11/20/2003 01:22:43 PM,47.710852,-122.355496,POINT (-122.355496 47.710852),F030085977
8400 Fauntleroy Way Sw,Fire in Single Family Res,11/20/2003 01:23:51 PM,47.528573,-122.392734,POINT (-122.392734 47.528573),F030085979
California Av Sw / Sw Alaska St,Rescue Extrication,11/20/2003 01:24:36 PM,47.561106,-122.386778,POINT (-122.386778 47.561106),F030085980
8314 Beacon Av S,Aid Response,11/20/2003 01:44:05 PM,47.529431,-122.287814,POINT (-122.287814 47.529431),F030085985
4505 18th Av Ne,Automatic Fire Alarm False,11/20/2003 01:46:07 PM,47.661295,-122.30838,POINT (-122.30838 47.661295),F030085986
1301 5th Av,Aid Response,11/20/2003 01:46:13 PM,47.608693,-122.333757,POINT (-122.333757 47.608693),F030085987
2700 Rainier Av S,Medic Response,11/20/2003 01:58:04 PM,47.57922,-122.298814,POINT (-122.298814 47.57922),F030085990
500 17th Av,Single Medic Unit,11/20/2003 02:09:04 PM,47.606111,-122.310249,POINT (-122.310249 47.606111),F030085991
2600 2nd Av,Auto Fire Alarm,11/20/2003 02:17:03 PM,47.615914,-122.348823,POINT (-122.348823 47.615914),F030085993
301 2nd Av S,Drill,11/20/2003 02:19:49 PM,47.600032,-122.331573,POINT (-122.331573 47.600032),F030085995
2528 Beacon Av S,Assault w/Weapons 14,11/20/2003 02:19:48 PM,47.580519,-122.313344,POINT (-122.313344 47.580519),F030085996
Sb I5 At Corson Av S,Motor Vehicle Accident,11/20/2003 02:18:46 PM,47.55252,-122.317652,POINT (-122.317652 47.55252),F030085997
301 2nd Av S,Aid Response,11/20/2003 02:22:21 PM,47.600032,-122.331573,POINT (-122.331573 47.600032),F030085999
201 16th Av E,Single Medic Unit,11/20/2003 02:25:10 PM,47.619167,-122.311389,POINT (-122.311389 47.619167),F030086000
301 2nd Av S,Medic Response,11/20/2003 02:25:35 PM,47.600032,-122.331573,POINT (-122.331573 47.600032),F030086001
4628 S Holly St,Auto Fire Alarm,11/20/2003 02:28:07 PM,47.542466,-122.275011,POINT (-122.275011 47.542466),F030086002
11050 8th Av Ne,Aid Response,11/20/2003 02:29:08 PM,47.708935,-122.320569,POINT (-122.320569 47.708935),F030086003
4628 S Holly St,Food On The Stove Out,11/20/2003 02:28:22 PM,47.542466,-122.275011,POINT (-122.275011 47.542466),F030086004
2025 3rd Av,Auto Fire Alarm,11/20/2003 02:31:17 PM,47.612586,-122.341211,POINT (-122.341211 47.612586),F030086005
9722 8th Av Nw,Aid Response Yellow,11/20/2003 02:32:55 PM,47.699709,-122.366045,POINT (-122.366045 47.699709),F030086006
7060 East Marginal Way S,Medic Response,11/20/2003 02:42:51 PM,47.539749,-122.322441,POINT (-122.322441 47.539749),F030086008
6312 California Av Sw,Aid Response,11/20/2003 02:44:06 PM,47.546561,-122.387196,POINT (-122.387196 47.546561),F030086009
509 3rd Av,Auto Fire Alarm,11/20/2003 02:52:25 PM,47.602114,-122.330809,POINT (-122.330809 47.602114),F030086011
2600 2nd Av,Automatic Fire Alarm False,11/20/2003 02:56:12 PM,47.615914,-122.348823,POINT (-122.348823 47.615914),F030086012
302 2ND AV S,Aid Response,11/20/2003 02:58:22 PM,47.600024,-122.331573,POINT (-122.331573 47.600024),F030086013
606 S Weller St,Medic Response,11/20/2003 03:01:38 PM,47.597515,-122.326204,POINT (-122.326204 47.597515),F030086014
Nb I5 At Corson Av S,Motor Vehicle Accident,11/20/2003 03:07:56 PM,47.552107,-122.316869,POINT (-122.316869 47.552107),F030086015
6000 17th Av Sw,Investigate Out Of Service,11/20/2003 03:10:46 PM,47.547163,-122.355991,POINT (-122.355991 47.547163),F030086017
1629 N 45th St,Trans to AMR,11/20/2003 03:20:13 PM,47.661386,-122.338563,POINT (-122.338563 47.661386),F030086019
515 Minor Av,Medic Response,11/20/2003 03:21:03 PM,47.606468,-122.32084,POINT (-122.32084 47.606468),F030086020
2318 4th Av,Medic Response,11/20/2003 03:29:42 PM,47.615507,-122.344168,POINT (-122.344168 47.615507),F030086021
8825 Rainier Av S,Auto Fire Alarm,11/20/2003 03:36:32 PM,47.524552,-122.269985,POINT (-122.269985 47.524552),F030086023
